work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_in_inr
2023,Senior,FT,Data Engineer,221000,USD,221000,US,0,US,M,18343000
2023,Senior,FT,Data Engineer,147000,USD,147000,US,0,US,M,12201000
2023,Senior,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,8300000
2023,Senior,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,6640000
2023,Senior,FT,Data Scientist,185900,USD,185900,US,0,US,M,15429700
2023,Senior,FT,Data Scientist,129300,USD,129300,US,0,US,M,10731900
2023,Senior,FT,Data Scientist,238000,USD,238000,US,100,US,M,19754000
2023,Senior,FT,Data Scientist,156000,USD,156000,US,100,US,M,12948000
2023,Senior,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M,25232000
2023,Senior,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,16517000
2023,Mid-Level,FT,Big Data Engineer,45000,EUR,48289,ES,100,ES,M,4007987
2023,Senior,FT,Data Engineer,150000,USD,150000,US,0,US,M,12450000
2023,Senior,FT,Data Engineer,130000,USD,130000,US,0,US,M,10790000
2023,Senior,FT,Data Scientist,140000,USD,140000,US,100,US,M,11620000
2023,Senior,FT,Data Scientist,110000,USD,110000,US,100,US,M,9130000
2023,Mid-Level,FT,Data Analyst,90000,USD,90000,US,0,US,M,7470000
2023,Mid-Level,FT,Data Analyst,75000,USD,75000,US,0,US,M,6225000
2023,Mid-Level,FT,Research Scientist,161200,GBP,195895,GB,0,GB,M,16259285
2023,Mid-Level,FT,Research Scientist,84570,GBP,102772,GB,0,GB,M,8530076
2023,Senior,FT,Data Engineer,240000,USD,240000,US,0,US,M,19920000
2023,Senior,FT,Data Engineer,183600,USD,183600,US,0,US,M,15238800
2023,Mid-Level,FT,Data Specialist,130000,USD,130000,US,0,US,M,10790000
2023,Mid-Level,FT,Data Specialist,80000,USD,80000,US,0,US,M,6640000
2023,Senior,FT,Data Engineer,250000,USD,250000,US,0,US,M,20750000
2023,Senior,FT,Data Engineer,150000,USD,150000,US,0,US,M,12450000
2023,Senior,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,13280000
2023,Senior,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,9960000
2023,Senior,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,23993308
2023,Senior,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,16795299
2023,Senior,FT,Data Engineer,145000,USD,145000,US,0,US,M,12035000
2023,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2023,Senior,FT,Data Analyst,155000,USD,155000,US,0,US,M,12865000
2023,Senior,FT,Data Analyst,106000,USD,106000,US,0,US,M,8798000
2023,Senior,FT,Data Engineer,200000,USD,200000,US,0,US,M,16600000
2023,Senior,FT,Data Engineer,160000,USD,160000,US,0,US,M,13280000
2023,Senior,FT,Data Scientist,157750,USD,157750,US,100,US,M,13093250
2023,Senior,FT,Data Scientist,104650,USD,104650,US,100,US,M,8685950
2023,Mid-Level,FT,Data Scientist,180000,USD,180000,US,100,US,M,14940000
2023,Mid-Level,FT,Data Scientist,140000,USD,140000,US,100,US,M,11620000
2023,Executive,FT,Data Scientist,200000,USD,200000,US,0,US,M,16600000
2023,Executive,FT,Data Scientist,145000,USD,145000,US,0,US,M,12035000
2023,Mid-Level,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,5644000
2023,Entry-Level,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,4980000
2023,Senior,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,4007987
2023,Senior,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,3206373
2023,Entry-Level,FT,Data Engineer,85000,USD,85000,US,0,US,M,7055000
2023,Entry-Level,FT,Data Engineer,65000,USD,65000,US,0,US,M,5395000
2023,Mid-Level,FT,Data Engineer,125000,USD,125000,US,0,US,M,10375000
2023,Mid-Level,FT,Data Engineer,90000,USD,90000,US,0,US,M,7470000
2023,Senior,FT,Data Analyst,105000,USD,105000,US,100,US,M,8715000
2023,Senior,FT,Data Analyst,90000,USD,90000,US,100,US,M,7470000
2023,Senior,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,14925060
2023,Senior,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,11940380
2023,Senior,FT,Data Analyst,135000,USD,135000,US,0,US,M,11205000
2023,Senior,FT,Data Analyst,105500,USD,105500,US,0,US,M,8756500
2023,Entry-Level,FT,Research Engineer,155000,USD,155000,US,0,US,M,12865000
2023,Entry-Level,FT,Research Engineer,125000,USD,125000,US,0,US,M,10375000
2023,Senior,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,20003000
2023,Senior,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,15023000
2023,Senior,FT,Data Scientist,252000,USD,252000,US,0,US,M,20916000
2023,Senior,FT,Data Scientist,154000,USD,154000,US,0,US,M,12782000
2023,Executive,FT,Data Architect,180000,USD,180000,US,0,US,M,14940000
2023,Executive,FT,Data Architect,155000,USD,155000,US,0,US,M,12865000
2023,Senior,FT,Data Scientist,191765,USD,191765,US,0,US,M,15916495
2023,Senior,FT,Data Scientist,134236,USD,134236,US,0,US,M,11141588
2023,Senior,FT,Data Scientist,175000,USD,175000,US,100,US,M,14525000
2023,Senior,FT,Data Scientist,145000,USD,145000,US,100,US,M,12035000
2023,Senior,FT,Data Scientist,237000,USD,237000,US,100,US,M,19671000
2023,Senior,FT,Data Scientist,145000,USD,145000,US,100,US,M,12035000
2023,Entry-Level,FT,Research Engineer,155000,USD,155000,US,0,US,M,12865000
2023,Entry-Level,FT,Research Engineer,125000,USD,125000,US,0,US,M,10375000
2023,Senior,FT,Data Analyst,80000,USD,80000,US,0,US,M,6640000
2023,Senior,FT,Data Analyst,70000,USD,70000,US,0,US,M,5810000
2023,Senior,FT,Data Engineer,146000,USD,146000,US,0,US,M,12118000
2023,Senior,FT,Data Engineer,75000,USD,75000,US,0,US,M,6225000
2023,Entry-Level,FT,Data Analyst,64200,USD,64200,US,100,US,M,5328600
2023,Entry-Level,FT,Data Analyst,56100,USD,56100,US,100,US,M,4656300
2023,Senior,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,14110000
2023,Senior,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,10790000
2023,Senior,FT,Data Analyst,208450,USD,208450,US,100,US,M,17301350
2023,Senior,FT,Data Analyst,170550,USD,170550,US,100,US,M,14155650
2023,Senior,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,10375000
2023,Senior,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,8300000
2023,Mid-Level,FT,Data Manager,135000,USD,135000,US,0,US,M,11205000
2023,Mid-Level,FT,Data Manager,120000,USD,120000,US,0,US,M,9960000
2023,Senior,FT,Data Scientist,200000,USD,200000,US,100,US,M,16600000
2023,Senior,FT,Data Scientist,170000,USD,170000,US,100,US,M,14110000
2023,Senior,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,14213750
2023,Senior,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,9441250
2023,Senior,FT,Applied Scientist,222200,USD,222200,US,0,US,L,18442600
2023,Senior,FT,Applied Scientist,136000,USD,136000,US,0,US,L,11288000
2023,Senior,FT,Applied Scientist,260000,USD,260000,US,0,US,L,21580000
2023,Senior,FT,Applied Scientist,136000,USD,136000,US,0,US,L,11288000
2023,Senior,FT,Data Analyst,153600,USD,153600,US,0,US,M,12748800
2023,Senior,FT,Data Analyst,100500,USD,100500,US,0,US,M,8341500
2023,Senior,FT,Applied Scientist,205000,USD,205000,US,100,US,M,17015000
2023,Senior,FT,Applied Scientist,184000,USD,184000,US,100,US,M,15272000
2023,Senior,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,9545000
2023,Senior,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,7885000
2023,Mid-Level,FT,Data Analyst,182500,USD,182500,US,0,US,M,15147500
2023,Mid-Level,FT,Data Analyst,121500,USD,121500,US,0,US,M,10084500
2023,Senior,FT,Data Engineer,203100,USD,203100,US,0,US,M,16857300
2023,Senior,FT,Data Engineer,114500,USD,114500,US,0,US,M,9503500
2023,Mid-Level,FT,Data Analyst,60000,GBP,72914,GB,0,GB,M,6051862
2023,Mid-Level,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,4538855
2023,Senior,FT,Data Engineer,252000,USD,252000,US,0,US,M,20916000
2023,Senior,FT,Data Engineer,129000,USD,129000,US,0,US,M,10707000
2023,Entry-Level,FT,Data Engineer,92700,USD,92700,US,100,US,M,7694100
2023,Entry-Level,FT,Data Engineer,61800,USD,61800,US,100,US,M,5129400
2023,Senior,FT,Data Engineer,160000,USD,160000,US,100,US,M,13280000
2023,Senior,FT,Data Engineer,130000,USD,130000,US,100,US,M,10790000
2023,Senior,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,21414000
2023,Senior,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,15770000
2023,Senior,FT,Data Scientist,170000,USD,170000,US,0,US,M,14110000
2023,Senior,FT,Data Scientist,135000,USD,135000,US,0,US,M,11205000
2023,Mid-Level,FT,Data Architect,167500,USD,167500,US,0,US,M,13902500
2023,Mid-Level,FT,Data Architect,106500,USD,106500,US,0,US,M,8839500
2023,Senior,FT,Data Scientist,195000,USD,195000,US,0,US,M,16185000
2023,Senior,FT,Data Scientist,160000,USD,160000,US,0,US,M,13280000
2023,Mid-Level,FT,Data Engineer,146000,USD,146000,US,0,US,M,12118000
2023,Mid-Level,FT,Data Engineer,75000,USD,75000,US,0,US,M,6225000
2022,Entry-Level,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L,4970704
2023,Executive,FT,Data Engineer,286000,USD,286000,US,100,US,M,23738000
2023,Executive,FT,Data Engineer,207000,USD,207000,US,100,US,M,17181000
2023,Senior,FT,Data Analyst,100000,USD,100000,US,100,US,M,8300000
2023,Senior,FT,Data Analyst,80000,USD,80000,US,100,US,M,6640000
2023,Senior,FT,Data Engineer,223250,USD,223250,US,0,US,M,18529750
2023,Senior,FT,Data Engineer,178600,USD,178600,US,0,US,M,14823800
2023,Executive,FT,Director of Data Science,353200,USD,353200,US,0,US,M,29315600
2023,Executive,FT,Director of Data Science,249300,USD,249300,US,0,US,M,20691900
2023,Mid-Level,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,19090000
2023,Mid-Level,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,18260000
2023,Senior,FT,Data Scientist,297300,USD,297300,US,100,US,M,24675900
2023,Senior,FT,Data Scientist,198200,USD,198200,US,100,US,M,16450600
2023,Mid-Level,FT,Research Scientist,210000,USD,210000,US,100,US,M,17430000
2023,Mid-Level,FT,Research Scientist,151800,USD,151800,US,100,US,M,12599400
2023,Senior,FT,Data Scientist,200000,USD,200000,US,100,US,M,16600000
2023,Senior,FT,Data Scientist,170000,USD,170000,US,100,US,M,14110000
2023,Senior,FT,Data Scientist,317070,USD,317070,US,0,US,M,26316810
2023,Senior,FT,Data Scientist,170730,USD,170730,US,0,US,M,14170590
2023,Senior,FT,Data Engineer,128000,USD,128000,US,0,US,M,10624000
2023,Senior,FT,Data Engineer,81500,USD,81500,US,0,US,M,6764500
2023,Entry-Level,FT,Business Data Analyst,20000,EUR,21461,ES,0,ES,M,1781263
2023,Senior,FT,AI Developer,108000,USD,108000,UA,0,UA,M,8964000
2023,Senior,FT,AI Developer,60000,USD,60000,UA,0,UA,M,4980000
2023,Mid-Level,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,11122000
2023,Mid-Level,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,10292000
2023,Senior,FT,Data Engineer,171250,USD,171250,US,0,US,M,14213750
2023,Senior,FT,Data Engineer,113750,USD,113750,US,0,US,M,9441250
2023,Senior,FT,Data Engineer,165000,USD,165000,US,0,US,M,13695000
2023,Senior,FT,Data Engineer,132300,USD,132300,US,0,US,M,10980900
2023,Senior,FT,Data Scientist,225000,USD,225000,US,0,US,M,18675000
2023,Senior,FT,Data Scientist,175000,USD,175000,US,0,US,M,14525000
2023,Senior,FT,Data Engineer,230000,USD,230000,US,0,US,M,19090000
2023,Senior,FT,Data Engineer,124500,USD,124500,US,0,US,M,10333500
2023,Senior,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,20542500
2023,Senior,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,14292600
2023,Senior,FT,Data Analyst,175000,USD,175000,US,0,US,M,14525000
2023,Senior,FT,Data Analyst,145000,USD,145000,US,0,US,M,12035000
2023,Senior,FT,Data Analyst,148700,USD,148700,US,0,US,M,12342100
2023,Senior,FT,Data Analyst,125600,USD,125600,US,0,US,M,10424800
2023,Senior,FT,Data Engineer,145000,USD,145000,US,0,US,M,12035000
2023,Senior,FT,Data Engineer,115000,USD,115000,US,0,US,M,9545000
2023,Senior,FT,Research Scientist,200000,USD,200000,US,0,US,M,16600000
2023,Senior,FT,Research Scientist,150000,USD,150000,US,0,US,M,12450000
2023,Entry-Level,FT,Research Engineer,160000,USD,160000,US,0,US,M,13280000
2023,Entry-Level,FT,Research Engineer,120000,USD,120000,US,0,US,M,9960000
2023,Senior,FT,Data Analyst,185000,USD,185000,US,100,US,M,15355000
2023,Senior,FT,Data Analyst,120250,USD,120250,US,100,US,M,9980750
2023,Senior,FT,Data Scientist,275300,USD,275300,US,100,US,M,22849900
2023,Senior,FT,Data Scientist,183000,USD,183000,US,100,US,M,15189000
2023,Senior,FT,Data Architect,170000,USD,170000,US,100,US,M,14110000
2023,Senior,FT,Data Architect,125000,USD,125000,US,100,US,M,10375000
2023,Mid-Level,FT,Data Architect,167500,USD,167500,US,0,US,M,13902500
2023,Mid-Level,FT,Data Architect,106500,USD,106500,US,0,US,M,8839500
2023,Senior,FT,Research Scientist,250000,USD,250000,US,0,US,M,20750000
2023,Senior,FT,Research Scientist,200000,USD,200000,US,0,US,M,16600000
2023,Mid-Level,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L,11205000
2023,Senior,FT,AI Scientist,1500000,ILS,423834,IL,0,IL,L,35178222
2023,Senior,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M,17928000
2023,Senior,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M,15272000
2023,Senior,FT,Data Engineer,180000,USD,180000,US,100,US,M,14940000
2023,Senior,FT,Data Engineer,165000,USD,165000,US,100,US,M,13695000
2023,Senior,FT,Data Scientist,185900,USD,185900,US,0,US,M,15429700
2023,Senior,FT,Data Scientist,129300,USD,129300,US,0,US,M,10731900
2023,Senior,FT,Data Engineer,145000,USD,145000,US,0,US,M,12035000
2023,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2023,Mid-Level,FT,Data Engineer,143865,USD,143865,US,0,US,M,11940795
2023,Mid-Level,FT,Data Engineer,115092,USD,115092,US,0,US,M,9552636
2023,Mid-Level,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,10790000
2023,Mid-Level,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,7470000
2023,Senior,FT,Data Scientist,173000,USD,173000,US,100,US,M,14359000
2023,Senior,FT,Data Scientist,132000,USD,132000,US,100,US,M,10956000
2023,Senior,FT,Data Analyst,208049,USD,208049,US,0,US,M,17268067
2023,Senior,FT,Data Analyst,128500,USD,128500,US,0,US,M,10665500
2023,Senior,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,14925060
2023,Senior,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,11940380
2023,Senior,FT,Data Engineer,167500,USD,167500,US,0,US,M,13902500
2023,Senior,FT,Data Engineer,106500,USD,106500,US,0,US,M,8839500
2023,Senior,FT,Data Scientist,275300,USD,275300,US,100,US,M,22849900
2023,Senior,FT,Data Scientist,183500,USD,183500,US,100,US,M,15230500
2023,Mid-Level,FT,Data Engineer,149600,USD,149600,US,0,US,M,12416800
2023,Mid-Level,FT,Data Engineer,102000,USD,102000,US,0,US,M,8466000
2023,Executive,FT,Data Scientist,145000,USD,145000,US,0,US,M,12035000
2023,Executive,FT,Data Scientist,100000,USD,100000,US,0,US,M,8300000
2023,Senior,FT,Data Analyst,190000,USD,190000,US,100,US,M,15770000
2023,Senior,FT,Data Analyst,95000,USD,95000,US,100,US,M,7885000
2023,Senior,FT,Data Analyst,153600,USD,153600,US,0,US,M,12748800
2023,Senior,FT,Data Analyst,106800,USD,106800,US,0,US,M,8864400
2023,Mid-Level,FT,Data Scientist,90000,EUR,96578,IE,0,IE,M,8015974
2023,Mid-Level,FT,Data Scientist,75000,EUR,80481,IE,0,IE,M,6679923
2023,Mid-Level,FT,Data Analyst,128000,USD,128000,US,0,US,M,10624000
2023,Mid-Level,FT,Data Analyst,85000,USD,85000,US,0,US,M,7055000
2023,Mid-Level,FT,Data Engineer,151000,USD,151000,US,0,US,M,12533000
2023,Mid-Level,FT,Data Engineer,140000,USD,140000,US,0,US,M,11620000
2023,Senior,FT,Data Scientist,275300,USD,275300,US,100,US,M,22849900
2023,Senior,FT,Data Scientist,183500,USD,183500,US,100,US,M,15230500
2023,Senior,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,18260000
2023,Senior,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M,14110000
2023,Senior,FT,Data Analyst,135000,USD,135000,US,0,US,M,11205000
2023,Senior,FT,Data Analyst,105500,USD,105500,US,0,US,M,8756500
2023,Senior,FT,Data Analyst,100000,USD,100000,US,100,US,M,8300000
2023,Senior,FT,Data Analyst,80000,USD,80000,US,100,US,M,6640000
2023,Entry-Level,FT,Autonomous Vehicle Technician,7000,USD,7000,GH,0,GH,S,581000
2023,Entry-Level,FT,Applied Machine Learning Scientist,40000,EUR,42923,DE,50,DE,M,3562609
2023,Senior,FT,Data Engineer,160000,USD,160000,CA,100,CA,M,13280000
2023,Senior,FT,Data Engineer,145000,USD,145000,CA,100,CA,M,12035000
2023,Mid-Level,FT,Data Analyst,154000,USD,154000,US,0,US,M,12782000
2023,Mid-Level,FT,Data Analyst,143000,USD,143000,US,0,US,M,11869000
2023,Mid-Level,FT,Data Scientist,65000,GBP,78990,GB,0,GB,M,6556170
2023,Mid-Level,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,4236237
2023,Entry-Level,FT,Data Scientist,190000,USD,190000,US,0,US,M,15770000
2023,Entry-Level,FT,Data Scientist,120000,USD,120000,US,0,US,M,9960000
2023,Mid-Level,FT,Data Scientist,70000,GBP,85066,GB,0,GB,M,7060478
2023,Mid-Level,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,4236237
2023,Mid-Level,FT,Data Scientist,90000,GBP,109371,GB,0,GB,M,9077793
2023,Mid-Level,FT,Data Scientist,60000,GBP,72914,GB,0,GB,M,6051862
2023,Senior,FT,Data Engineer,150000,USD,150000,US,0,US,M,12450000
2023,Senior,FT,Data Engineer,111000,USD,111000,US,0,US,M,9213000
2023,Executive,FT,Data Engineer,265000,USD,265000,US,0,US,M,21995000
2023,Executive,FT,Data Engineer,235000,USD,235000,US,0,US,M,19505000
2023,Entry-Level,FT,Data Scientist,112000,CHF,121093,CH,50,CH,L,10050719
2022,Mid-Level,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M,6104318
2023,Senior,FT,Data Engineer,160000,USD,160000,US,100,US,M,13280000
2023,Senior,FT,Data Engineer,130000,USD,130000,US,100,US,M,10790000
2023,Mid-Level,FT,Data Engineer,75000,USD,75000,US,100,US,M,6225000
2023,Mid-Level,FT,Data Engineer,60400,USD,60400,US,100,US,M,5013200
2023,Entry-Level,FT,Data Analyst,85000,USD,85000,US,100,US,M,7055000
2023,Entry-Level,FT,Data Analyst,75000,USD,75000,US,100,US,M,6225000
2023,Senior,FT,Data Engineer,252000,USD,252000,US,0,US,M,20916000
2023,Senior,FT,Data Engineer,129000,USD,129000,US,0,US,M,10707000
2023,Entry-Level,FT,Data Engineer,92700,USD,92700,US,100,US,M,7694100
2023,Entry-Level,FT,Data Engineer,61800,USD,61800,US,100,US,M,5129400
2022,Senior,FT,Lead Data Scientist,164000,EUR,172309,IE,100,IE,L,14301647
2023,Mid-Level,FT,Data Scientist,56000,EUR,60093,AT,100,DE,M,4987719
2023,Mid-Level,FT,Data Analyst,83500,USD,83500,US,100,US,M,6930500
2023,Mid-Level,FT,Data Analyst,52500,USD,52500,US,100,US,M,4357500
2023,Senior,FT,Data Scientist,201036,USD,201036,US,0,US,M,16685988
2023,Senior,FT,Data Scientist,134024,USD,134024,US,0,US,M,11123992
2023,Senior,FT,Data Analyst,165000,USD,165000,US,100,US,M,13695000
2023,Senior,FT,Data Analyst,140000,USD,140000,US,100,US,M,11620000
2023,Entry-Level,FT,Data Engineer,62000,USD,62000,US,100,US,M,5146000
2023,Entry-Level,FT,Data Engineer,58000,USD,58000,US,100,US,M,4814000
2023,Senior,FT,Data Scientist,172000,USD,172000,US,0,US,M,14276000
2023,Senior,FT,Data Scientist,115000,USD,115000,US,0,US,M,9545000
2023,Entry-Level,FT,Data Engineer,125000,USD,125000,US,0,US,M,10375000
2023,Entry-Level,FT,Data Engineer,90000,USD,90000,US,0,US,M,7470000
2023,Senior,FT,Data Engineer,163800,USD,163800,US,0,US,M,13595400
2023,Senior,FT,Data Engineer,126000,USD,126000,US,0,US,M,10458000
2023,Senior,FT,Data Scientist,237000,USD,237000,US,100,US,M,19671000
2023,Senior,FT,Data Scientist,145000,USD,145000,US,100,US,M,12035000
2023,Mid-Level,FT,Data Engineer,90000,USD,90000,US,100,US,M,7470000
2023,Mid-Level,FT,Data Engineer,90000,USD,90000,US,100,US,M,7470000
2023,Senior,FT,Data Engineer,139500,USD,139500,US,0,US,M,11578500
2023,Senior,FT,Data Engineer,109400,USD,109400,US,0,US,M,9080200
2023,Senior,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,21414000
2023,Senior,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,15770000
2023,Mid-Level,FT,Data Engineer,145000,USD,145000,US,0,US,M,12035000
2023,Mid-Level,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2023,Senior,FT,Data Engineer,205600,USD,205600,US,0,US,L,17064800
2023,Senior,FT,Data Engineer,105700,USD,105700,US,0,US,L,8773100
2023,Senior,FT,Data Engineer,252000,USD,252000,US,0,US,M,20916000
2023,Senior,FT,Data Engineer,129000,USD,129000,US,0,US,M,10707000
2023,Senior,FT,Data Scientist,239748,USD,239748,US,0,US,M,19899084
2023,Senior,FT,Data Scientist,159832,USD,159832,US,0,US,M,13266056
2023,Senior,FT,Data Scientist,186300,USD,186300,US,100,US,M,15462900
2023,Senior,FT,Data Scientist,102500,USD,102500,US,100,US,M,8507500
2023,Senior,FT,Data Engineer,165000,USD,165000,US,0,US,M,13695000
2023,Senior,FT,Data Engineer,132300,USD,132300,US,0,US,M,10980900
2023,Senior,FT,Data Scientist,190000,USD,190000,US,0,US,M,15770000
2023,Senior,FT,Data Scientist,126000,USD,126000,US,0,US,M,10458000
2023,Senior,FT,Data Architect,149040,USD,149040,US,100,US,M,12370320
2023,Senior,FT,Data Architect,113900,USD,113900,US,100,US,M,9453700
2023,Senior,FT,Data Engineer,153600,USD,153600,US,100,US,M,12748800
2023,Senior,FT,Data Engineer,106800,USD,106800,US,100,US,M,8864400
2023,Senior,FT,Data Engineer,172600,USD,172600,US,100,US,M,14325800
2023,Senior,FT,Data Engineer,107900,USD,107900,US,100,US,M,8955700
2023,Senior,FT,Data Analyst,180180,USD,180180,US,0,US,M,14954940
2023,Senior,FT,Data Analyst,106020,USD,106020,US,0,US,M,8799660
